date,ISO3,name_disaster,nbr_catastrophe
2013,UGA,Inondation,1
2013,UKR,Inondation,1
2013,USA,Incendies,5
2013,USA,Inondation,7
2013,USA,Orage,15
2013,USA,Température extrême,1
2013,VCT,Inondation,1
2013,VNM,Inondation,6
2013,VNM,Orage,4
2013,YEM,Inondation,1
2013,ZAF,Orage,1
2013,ZMB,Inondation,1
2013,ZWE,Inondation,1
2013,ZWE,Sécheresse,1
2014,AFG,Inondation,2
2014,AFG,Orage,1
2014,ARG,Inondation,3
2014,AUS,Incendies,2
2014,AUS,Orage,1
2014,AUS,Température extrême,1
2014,BDI,Inondation,1
2014,BEL,Orage,1
2014,BFA,Sécheresse,1
2014,BGD,Inondation,2
2014,BGD,Orage,2
2014,BGR,Inondation,4
2014,BGR,Orage,1
2014,BIH,Inondation,4
2014,BLR,Température extrême,1
2014,BOL,Inondation,2
2014,BOL,Sécheresse,1
2014,BRA,Inondation,4
2014,BRA,Sécheresse,1
2014,CAN,Inondation,1
2014,CAN,Température extrême,1
2014,CHE,Orage,1
2014,CHL,Incendies,1
2014,CHL,Inondation,1
2014,CHN,Inondation,13
2014,CHN,Orage,16
2014,CHN,Sécheresse,2
2014,CIV,Inondation,2
2014,CMR,Inondation,1
2014,COD,Inondation,1
2014,COL,Inondation,4
2014,COL,Orage,1
2014,COM,Orage,1
2014,CRI,Sécheresse,1
2014,DEU,Orage,2
2014,DOM,Inondation,1
2014,ESP,Orage,1
2014,FRA,Inondation,3
2014,FRA,Orage,4
2014,GBR,Inondation,1
2014,GBR,Orage,1
2014,GEO,Inondation,1
2014,GRC,Inondation,1
2014,GTM,Inondation,1
2014,GTM,Orage,1
2014,GTM,Sécheresse,1
2014,GTM,Température extrême,1
2014,HND,Inondation,2
2014,HND,Sécheresse,1
2014,HRV,Inondation,2
2014,HTI,Inondation,1
2014,HTI,Sécheresse,1
2014,HUN,Inondation,1
2014,IDN,Inondation,6
2014,IND,Inondation,7
2014,IND,Orage,5
2014,IND,Température extrême,3
2014,IRL,Orage,1
2014,IRN,Inondation,1
2014,ITA,Inondation,4
2014,ITA,Orage,1
2014,JAM,Sécheresse,1
2014,JPN,Orage,9
2014,JPN,Température extrême,1
2014,KAZ,Inondation,1
2014,KEN,Sécheresse,1
2014,KGZ,Orage,1
2014,KHM,Inondation,1
2014,KIR,Inondation,1
2014,KOR,Inondation,1
2014,KOR,Orage,2
2014,LAO,Inondation,1
2014,LKA,Inondation,3
2014,LKA,Sécheresse,1
2014,LSO,Orage,1
2014,MAR,Inondation,1
2014,MAR,Orage,2
2014,MDG,Orage,1
2014,MDG,Sécheresse,1
2014,MEX,Orage,6
2014,MHL,Inondation,1
2014,MKD,Température extrême,1
2014,MMR,Inondation,2
2014,MOZ,Inondation,2
2014,MYS,Inondation,1
2014,MYS,Sécheresse,1
2014,NER,Inondation,1
2014,NGA,Inondation,1
2014,NIC,Inondation,1
2014,NIC,Sécheresse,1
2014,NPL,Inondation,3
2014,NPL,Orage,1
2014,PAK,Inondation,1
2014,PAK,Orage,1
2014,PAK,Température extrême,1
2014,PAN,Inondation,1
2014,PER,Inondation,3
2014,PER,Température extrême,1
2014,PHL,Inondation,3
2014,PHL,Orage,9
2014,PNG,Inondation,1
2014,PNG,Orage,1
2014,POL,Température extrême,1
2014,PRI,Inondation,1
2014,PRT,Orage,2
2014,PRY,Inondation,2
2014,REU,Orage,1
2014,ROU,Inondation,2
2014,ROU,Température extrême,1
2014,RUS,Inondation,1
2014,SDN,Inondation,1
2014,SEN,Sécheresse,1
2014,SLB,Inondation,1
2014,SLV,Sécheresse,1
2014,SOM,Inondation,1
2014,SOM,Sécheresse,1
2014,SRB,Inondation,4
2014,SRB,Température extrême,1
2014,SVN,Inondation,1
2014,SVN,Température extrême,1
2014,SWZ,Inondation,1
2014,SYC,Inondation,1
2014,THA,Inondation,4
2014,THA,Orage,1
2014,THA,Sécheresse,1
2014,THA,Température extrême,1
2014,TJK,Inondation,2
2014,TON,Orage,1
2014,TWN,Orage,2
2014,TZA,Inondation,2
2014,USA,Incendies,1
2014,USA,Inondation,2
2014,USA,Orage,13
2014,USA,Sécheresse,1
2014,USA,Température extrême,1
2014,VNM,Orage,3
2014,VUT,Orage,1
2014,ZAF,Inondation,1
2014,ZMB,Inondation,1
2014,ZWE,Inondation,2
2015,AFG,Inondation,1
2015,AGO,Inondation,3
2015,ALB,Inondation,3
2015,ARG,Inondation,3
2015,ARG,Orage,1
2015,AUS,Incendies,3
2015,AUS,Inondation,1
2015,AUS,Orage,4
2015,BDI,Inondation,1
2015,BEL,Température extrême,1
2015,BFA,Inondation,1
2015,BGD,Inondation,2
2015,BGD,Orage,4
2015,BGR,Inondation,1
2015,BHS,Orage,1
2015,BIH,Inondation,1
2015,BLZ,Inondation,1
2015,BOL,Inondation,1
2015,BRA,Inondation,4
2015,BRA,Orage,1
2015,BWA,Sécheresse,1
2015,CAF,Orage,1
2015,CAN,Incendies,1
2015,CHL,Incendies,1
2015,CHL,Inondation,2
2015,CHL,Orage,1
2015,CHN,Inondation,12
2015,CHN,Orage,17
2015,CHN,Sécheresse,1
2015,CIV,Inondation,1
2015,CMR,Inondation,1
2015,COD,Incendies,1
2015,COD,Inondation,3
2015,COL,Incendies,1
2015,COL,Inondation,1
2015,COL,Sécheresse,1
2015,CPV,Orage,1
2015,CRI,Inondation,1
2015,CUB,Inondation,1
2015,CUB,Sécheresse,1
2015,DMA,Orage,1
2015,DOM,Inondation,2
2015,DOM,Orage,1
2015,DZA,Inondation,2
2015,ECU,Inondation,1
2015,EGY,Orage,2
2015,EGY,Température extrême,1
2015,ESP,Inondation,2
2015,ETH,Inondation,1
2015,ETH,Sécheresse,1
2015,FJI,Sécheresse,1
2015,FRA,Inondation,1
2015,FRA,Orage,1
2015,FRA,Température extrême,1
2015,FSM,Orage,1
2015,GBR,Inondation,1
2015,GBR,Orage,1
2015,GEO,Inondation,1
2015,GHA,Inondation,1
2015,GIN,Inondation,1
2015,GMB,Sécheresse,1
2015,GRC,Inondation,2
2015,GTM,Inondation,2
2015,GUY,Inondation,1
2015,HRV,Inondation,1
2015,HTI,Inondation,1
2015,HTI,Orage,1
2015,IDN,Incendies,1
2015,IDN,Inondation,6
2015,IDN,Sécheresse,1
2015,IND,Inondation,10
2015,IND,Orage,6
2015,IND,Sécheresse,1
2015,IND,Température extrême,1
2015,IRL,Orage,1
2015,IRN,Inondation,5
2015,IRQ,Inondation,1
2015,ISR,Orage,1
2015,ITA,Inondation,3
2015,ITA,Orage,1
2015,JPN,Inondation,1
2015,JPN,Orage,6
2015,JPN,Température extrême,3
2015,KAZ,Inondation,1
2015,KEN,Inondation,3
2015,KHM,Inondation,1
2015,KHM,Orage,1
2015,KIR,Orage,1
2015,LAO,Inondation,2
2015,LBN,Orage,3
2015,LKA,Inondation,2
2015,MDG,Inondation,1
2015,MDG,Orage,2
2015,MEX,Inondation,1
2015,MEX,Orage,3
2015,MHL,Sécheresse,1
2015,MKD,Inondation,2
2015,MLI,Inondation,1
2015,MMR,Inondation,3
2015,MMR,Orage,1
2015,MNG,Température extrême,1
2015,MNP,Orage,1
2015,MOZ,Inondation,1
2015,MWI,Inondation,1
2015,MWI,Orage,1
2015,MWI,Sécheresse,1
2015,MYS,Inondation,1
2015,NAM,Sécheresse,1
2015,NER,Inondation,1
2015,NER,Sécheresse,1
2015,NGA,Inondation,1
2015,NIC,Inondation,1
2015,NZL,Inondation,2
2015,OMN,Orage,1
2015,PAK,Inondation,6
2015,PAK,Température extrême,1
2015,PAN,Inondation,1
2015,PAN,Sécheresse,1
2015,PER,Inondation,2
2015,PER,Température extrême,1
2015,PHL,Inondation,5
2015,PHL,Orage,10
2015,PHL,Sécheresse,1
2015,PLW,Sécheresse,1
2015,PNG,Inondation,1
2015,PNG,Orage,1
2015,PNG,Sécheresse,1
2015,POL,Orage,1
2015,POL,Température extrême,1
2015,PRK,Inondation,1
2015,PRK,Sécheresse,1
2015,PRT,Inondation,1
2015,PRY,Inondation,2
2015,PRY,Orage,1
2015,PSE,Orage,2
2015,ROU,Inondation,1
2015,RUS,Incendies,1
2015,RUS,Inondation,1
2015,RWA,Inondation,1
2015,SAU,Inondation,2
2015,SDN,Inondation,1
2015,SDN,Sécheresse,1
2015,SDN,Température extrême,1
2015,SLB,Orage,2
2015,SLB,Sécheresse,1
2015,SLE,Inondation,1
2015,SLV,Inondation,1
2015,SLV,Orage,1
2015,SOM,Inondation,2
2015,SOM,Orage,2
2015,SOM,Sécheresse,1
2015,SYR,Orage,2
2015,THA,Orage,1
2015,THA,Sécheresse,1
2015,TJK,Inondation,2
2015,TON,Sécheresse,1
2015,TUR,Inondation,2
2015,TUV,Orage,1
2015,TWN,Orage,3
2015,TZA,Inondation,1
2015,TZA,Orage,1
2015,URY,Inondation,3
2015,USA,Incendies,4
2015,USA,Inondation,5
2015,USA,Orage,19
2015,USA,Sécheresse,1
2015,VEN,Inondation,1
2015,VNM,Inondation,2
2015,VNM,Orage,2
2015,VNM,Sécheresse,1
2015,VUT,Orage,1
2015,WSM,Sécheresse,1
2015,YEM,Orage,2
2015,ZAF,Sécheresse,1
2015,ZWE,Orage,1
2016,AFG,Inondation,4
2016,AGO,Inondation,4
2016,ALB,Inondation,1
2016,ARG,Inondation,2
2016,AUS,Incendies,1
2016,AUS,Inondation,1
2016,AUS,Orage,1
2016,AUT,Inondation,1
2016,BEL,Inondation,1
2016,BEL,Orage,1
2016,BFA,Inondation,1
2016,BGD,Inondation,1
2016,BGD,Orage,2
2016,BHS,Orage,1
2016,BLZ,Orage,1
2016,BOL,Inondation,2
2016,BOL,Sécheresse,1
2016,BRA,Inondation,2
2016,CAN,Incendies,1
2016,CAN,Inondation,1
2016,CHL,Inondation,1
2016,CHN,Inondation,12
2016,CHN,Orage,13
2016,CHN,Sécheresse,1
2016,CHN,Température extrême,1
2016,CIV,Inondation,1
2016,COD,Inondation,2
2016,COL,Inondation,2
2016,CRI,Orage,1
2016,CUB,Orage,1
2016,DEU,Inondation,1
2016,DOM,Inondation,2
2016,DOM,Orage,1
2016,ECU,Inondation,2
2016,EGY,Orage,1
2016,ESP,Inondation,1
2016,ETH,Inondation,2
2016,FJI,Orage,2
2016,FRA,Inondation,1
2016,FSM,Sécheresse,1
2016,GHA,Inondation,1
2016,GRC,Inondation,1
2016,GTM,Orage,1
2016,HND,Inondation,1
2016,HND,Orage,1
2016,HTI,Inondation,6
2016,HTI,Orage,1
2016,HTI,Sécheresse,1
2016,HUN,Inondation,1
2016,IDN,Inondation,10
2016,IND,Incendies,1
2016,IND,Inondation,8
2016,IND,Orage,3
2016,IND,Température extrême,1
2016,IRN,Orage,1
2016,ISR,Incendies,1
2016,ITA,Inondation,1
2016,JAM,Orage,1
2016,JPN,Inondation,1
2016,JPN,Orage,4
2016,JPN,Température extrême,2
2016,KEN,Inondation,2
2016,KEN,Sécheresse,1
2016,KHM,Sécheresse,1
2016,KOR,Orage,1
2016,KOR,Température extrême,1
2016,LAO,Inondation,1
2016,LBR,Inondation,1
2016,LCA,Orage,1
2016,LKA,Inondation,1
2016,LKA,Sécheresse,1
2016,LSO,Sécheresse,1
2016,MAR,Température extrême,1
2016,MDG,Sécheresse,1
2016,MEX,Inondation,5
2016,MEX,Orage,2
2016,MKD,Inondation,1
2016,MLI,Inondation,1
2016,MMR,Inondation,2
2016,MMR,Orage,2
2016,MNG,Température extrême,1
2016,MOZ,Inondation,2
2016,MOZ,Orage,1
2016,MOZ,Sécheresse,1
2016,MWI,Inondation,1
2016,MYS,Inondation,4
2016,NER,Inondation,2
2016,NGA,Inondation,1
2016,NGA,Orage,1
2016,NIC,Orage,1
2016,NLD,Orage,1
2016,NPL,Incendies,1
2016,NPL,Inondation,2
2016,NZL,Inondation,1
2016,OMN,Inondation,1
2016,PAK,Inondation,7
2016,PAK,Orage,1
2016,PAN,Orage,1
2016,PER,Inondation,1
2016,PHL,Inondation,2
2016,PHL,Orage,8
2016,PNG,Inondation,1
2016,POL,Inondation,1
2016,POL,Température extrême,1
2016,PRK,Inondation,2
2016,PRT,Incendies,1
2016,PRY,Sécheresse,1
2016,ROU,Inondation,2
2016,RUS,Inondation,3
2016,RWA,Inondation,1
2016,SAU,Inondation,2
2016,SAU,Orage,1
2016,SDN,Inondation,1
2016,SEN,Inondation,1
2016,SOM,Inondation,1
2016,SRB,Inondation,2
2016,SSD,Inondation,1
2016,SSD,Sécheresse,1
2016,SWZ,Sécheresse,1
2016,THA,Inondation,3
2016,THA,Température extrême,1
2016,TJK,Inondation,1
2016,TLS,Sécheresse,1
2016,TON,Orage,3
2016,TWN,Orage,3
2016,TWN,Température extrême,1
2016,TZA,Inondation,3
2016,UGA,Inondation,1
2016,UKR,Inondation,1
2016,UKR,Température extrême,1
2016,URY,Inondation,1
2016,USA,Incendies,4
2016,USA,Inondation,6
2016,USA,Orage,16
2016,VCT,Inondation,1
2016,VCT,Orage,1
2016,VEN,Inondation,1
2016,VNM,Inondation,4
2016,VNM,Orage,4
2016,YEM,Inondation,1
2016,ZAF,Inondation,2
2016,ZAF,Température extrême,1
2016,ZWE,Orage,1
2017,AFG,Inondation,1
2017,AFG,Orage,2
2017,AGO,Inondation,1
2017,AGO,Sécheresse,1
2017,AIA,Orage,1
2017,ALB,Inondation,1
2017,ALB,Température extrême,1
2017,ARE,Inondation,1
2017,ARG,Inondation,3
2017,ATG,Orage,1
2017,AUS,Incendies,1
2017,AUS,Orage,2
2017,AUT,Orage,2
2017,BFA,Inondation,1
2017,BGD,Inondation,2
2017,BGD,Orage,2
2017,BHS,Orage,1
2017,BLM,Orage,1
2017,BLR,Température extrême,1
2017,BRA,Inondation,1
2017,BRB,Orage,1
2017,BWA,Inondation,1
2017,CAF,Inondation,1
2017,CAF,Orage,1
2017,CAN,Incendies,1
2017,CAN,Inondation,2
2017,CHL,Incendies,1
2017,CHL,Inondation,3
2017,CHN,Inondation,12
2017,CHN,Orage,9
2017,CHN,Sécheresse,1
2017,CIV,Inondation,1
2017,CMR,Inondation,1
2017,COD,Inondation,1
2017,COL,Inondation,4
2017,COL,Orage,1
2017,CPV,Sécheresse,1
2017,CRI,Orage,1
2017,CUB,Orage,1
2017,CZE,Orage,1
2017,DEU,Inondation,1
2017,DEU,Orage,2
2017,DMA,Orage,1
2017,DOM,Orage,3
2017,DZA,Température extrême,1
2017,ESP,Incendies,2
2017,FRA,Incendies,1
2017,FRA,Inondation,1
2017,FRA,Orage,1
2017,GBR,Inondation,1
2017,GHA,Inondation,1
2017,GHA,Orage,1
2017,GIN,Inondation,1
2017,GLP,Orage,1
2017,GMB,Inondation,1
2017,GRC,Inondation,1
2017,GRC,Température extrême,1
2017,GTM,Inondation,4
2017,GTM,Orage,1
2017,GUY,Inondation,1
2017,HKG,Orage,2
2017,HND,Inondation,3
2017,HND,Orage,1
2017,HRV,Incendies,1
2017,HRV,Orage,1
2017,HTI,Inondation,2
2017,HTI,Orage,3
2017,HUN,Orage,1
2017,IDN,Inondation,7
2017,IDN,Orage,1
2017,IND,Inondation,9
2017,IND,Orage,5
2017,IND,Température extrême,1
2017,IRL,Inondation,1
2017,IRN,Inondation,2
2017,ITA,Inondation,1
2017,ITA,Orage,2
2017,ITA,Sécheresse,1
2017,JAM,Orage,1
2017,JPN,Inondation,1
2017,JPN,Orage,3
2017,KAZ,Inondation,1
2017,KEN,Inondation,1
2017,KNA,Orage,1
2017,LAO,Orage,1
2017,LKA,Inondation,2
2017,LKA,Orage,1
2017,MAC,Orage,2
2017,MAF,Orage,1
2017,MAR,Température extrême,2
2017,MDG,Orage,1
2017,MDG,Sécheresse,1
2017,MEX,Inondation,1
2017,MEX,Orage,4
2017,MKD,Température extrême,1
2017,MMR,Inondation,1
2017,MMR,Orage,1
2017,MNE,Incendies,1
2017,MOZ,Orage,1
2017,MRT,Orage,1
2017,MRT,Sécheresse,1
2017,MTQ,Orage,1
2017,MWI,Inondation,1
2017,MYS,Inondation,3
2017,MYS,Orage,1
2017,NAM,Inondation,1
2017,NER,Inondation,2
2017,NER,Sécheresse,1
2017,NGA,Inondation,2
2017,NIC,Inondation,1
2017,NIC,Orage,1
2017,NPL,Inondation,2
2017,NZL,Inondation,1
2017,NZL,Orage,1
2017,OMN,Inondation,1
2017,PAK,Inondation,2
2017,PAK,Orage,2
2017,PAN,Orage,1
2017,PER,Inondation,3
2017,PHL,Inondation,3
2017,PHL,Orage,8
2017,POL,Orage,1
2017,PRI,Orage,2
2017,PRK,Sécheresse,1
2017,PRT,Incendies,2
2017,PYF,Inondation,1
2017,ROU,Orage,1
2017,RUS,Inondation,1
2017,RUS,Orage,1
2017,RWA,Orage,2
2017,SAU,Inondation,1
2017,SDN,Inondation,1
2017,SLV,Orage,1
2017,SRB,Température extrême,1
2017,SVK,Orage,1
2017,SXM,Orage,1
2017,TCA,Orage,1
2017,TCD,Sécheresse,1
2017,TGO,Inondation,1
2017,THA,Inondation,4
2017,THA,Orage,2
2017,TJK,Inondation,1
2017,TUN,Incendies,1
2017,TUR,Orage,1
2017,TWN,Inondation,1
2017,TWN,Orage,1
2017,TZA,Inondation,1
2017,UGA,Inondation,1
2017,UKR,Température extrême,1
2017,URY,Inondation,1
2017,USA,Incendies,3
2017,USA,Inondation,3
2017,USA,Orage,17
2017,USA,Sécheresse,1
2017,VGB,Orage,2
2017,VIR,Orage,2
2017,VNM,Inondation,5
2017,VNM,Orage,4
2017,VUT,Orage,1
2017,YEM,Inondation,1
2017,ZAF,Incendies,1
2017,ZAF,Inondation,1
2017,ZAF,Orage,2
2017,ZAF,Sécheresse,1
2017,ZWE,Orage,1
2017,ZWE,Sécheresse,1
2018,AFG,Inondation,3
2018,AFG,Sécheresse,1
2018,AGO,Inondation,1
2018,ALB,Inondation,1
2018,ARG,Inondation,3
2018,ARG,Orage,1
2018,ARG,Sécheresse,1
2018,ARM,Orage,1
2018,AUS,Inondation,1
2018,AUS,Sécheresse,1
2018,AUS,Température extrême,1
2018,BDI,Inondation,3
2018,BEL,Orage,1
2018,BEL,Température extrême,1
2018,BGD,Inondation,2
2018,BGD,Orage,1
2018,BGD,Température extrême,1
2018,BGR,Inondation,1
2018,BLR,Inondation,1
2018,BOL,Inondation,1
2018,BRA,Inondation,2
2018,BWA,Inondation,1
2018,CAN,Incendies,1
2018,CAN,Inondation,1
2018,CAN,Orage,1
2018,CAN,Température extrême,1
2018,CHE,Orage,1
2018,CHN,Inondation,8
2018,CHN,Orage,12
2018,CIV,Inondation,1
2018,COD,Inondation,1
2018,COL,Inondation,2
2018,CRI,Inondation,1
2018,CRI,Sécheresse,1
2018,CUB,Orage,2
2018,CZE,Température extrême,1
2018,DEU,Orage,1
2018,DEU,Température extrême,1
2018,DJI,Orage,1
2018,DOM,Inondation,1
2018,DOM,Orage,1
2018,DZA,Inondation,1
2018,ESP,Incendies,1
2018,ESP,Inondation,1
2018,ESP,Orage,1
2018,ESP,Température extrême,1
2018,EST,Température extrême,1
2018,FJI,Orage,2
2018,FRA,Inondation,2
2018,FRA,Orage,3
2018,FRA,Température extrême,2
2018,GBR,Orage,1
2018,GBR,Température extrême,1
2018,GEO,Inondation,1
2018,GHA,Inondation,1
2018,GNB,Orage,1
2018,GRC,Incendies,1
2018,GTM,Inondation,2
2018,GTM,Sécheresse,1
2018,HKG,Orage,1
2018,HND,Inondation,1
2018,HND,Sécheresse,1
2018,HRV,Inondation,1
2018,HUN,Température extrême,1
2018,IDN,Inondation,6
2018,IND,Incendies,1
2018,IND,Inondation,9
2018,IND,Orage,11
2018,IND,Sécheresse,1
2018,IND,Température extrême,1
2018,IRL,Orage,1
2018,IRN,Inondation,1
2018,IRQ,Inondation,1
2018,ISR,Inondation,1
2018,ITA,Inondation,1
2018,ITA,Orage,1
2018,ITA,Température extrême,2
2018,JOR,Inondation,2
2018,JPN,Inondation,1
2018,JPN,Orage,3
2018,JPN,Température extrême,1
2018,KAZ,Inondation,1
2018,KEN,Inondation,3
2018,KHM,Inondation,1
2018,KOR,Température extrême,1
2018,KWT,Inondation,1
2018,LAO,Inondation,1
2018,LAO,Orage,2
2018,LBN,Orage,1
2018,LKA,Inondation,3
2018,LTU,Sécheresse,1
2018,LTU,Température extrême,1
2018,LVA,Incendies,1
2018,MAR,Température extrême,1
2018,MDG,Orage,2
2018,MEX,Inondation,1
2018,MEX,Orage,2
2018,MHL,Orage,1
2018,MLI,Inondation,1
2018,MMR,Inondation,3
2018,MNG,Inondation,1
2018,MNG,Orage,1
2018,MNG,Température extrême,1
2018,MNP,Orage,1
2018,MOZ,Inondation,1
2018,MRT,Sécheresse,1
2018,MUS,Orage,1
2018,MWI,Inondation,3
2018,MYS,Inondation,2
2018,NAM,Sécheresse,1
2018,NER,Inondation,1
2018,NGA,Inondation,2
2018,NIC,Inondation,1
2018,NIC,Sécheresse,1
2018,NLD,Orage,1
2018,NLD,Température extrême,1
2018,NPL,Inondation,1
2018,NPL,Température extrême,1
2018,NZL,Inondation,1
2018,OMN,Orage,2
2018,PAK,Inondation,1
2018,PAK,Température extrême,1
2018,PAN,Sécheresse,1
2018,PHL,Inondation,1
2018,PHL,Orage,7
2018,POL,Sécheresse,1
2018,POL,Température extrême,1
2018,PRI,Inondation,1
2018,PRI,Orage,1
2018,PRK,Inondation,1
2018,PRK,Orage,1
2018,PRK,Température extrême,1
2018,PRT,Incendies,1
2018,PRT,Orage,1
2018,PRT,Température extrême,1
2018,PRY,Inondation,2
2018,QAT,Inondation,1
2018,REU,Orage,1
2018,ROU,Inondation,2
2018,ROU,Température extrême,1
2018,RUS,Inondation,2
2018,RWA,Inondation,3
2018,SDN,Inondation,3
2018,SEN,Sécheresse,1
2018,SLB,Orage,1
2018,SLV,Inondation,1
2018,SLV,Sécheresse,1
2018,SOM,Inondation,1
2018,SOM,Orage,1
2018,SRB,Inondation,1
2018,SWE,Incendies,1
2018,TJK,Inondation,1
2018,TON,Orage,1
2018,TTO,Inondation,1
2018,TUN,Inondation,2
2018,TWN,Orage,1
2018,TZA,Inondation,1
2018,UKR,Orage,1
2018,URY,Sécheresse,1
2018,USA,Incendies,3
2018,USA,Inondation,3
2018,USA,Orage,11
2018,USA,Sécheresse,1
2018,VEN,Inondation,2
2018,VNM,Inondation,3
2018,VNM,Orage,4
2018,WSM,Orage,1
2018,YEM,Orage,2
2019,AFG,Inondation,6
2019,AGO,Inondation,3
2019,ARG,Inondation,3
2019,ARG,Sécheresse,1
2019,ARM,Orage,1
2019,AUS,Incendies,2
2019,AUS,Inondation,1
2019,AUT,Orage,1
2019,AUT,Température extrême,1
2019,BDI,Inondation,2
2019,BEL,Température extrême,3
2019,BGD,Inondation,1
2019,BGD,Orage,3
2019,BGD,Température extrême,1
2019,BHS,Orage,1
2019,BIH,Inondation,2
2019,BOL,Incendies,1
2019,BOL,Inondation,2
2019,BRA,Incendies,1
2019,BRA,Inondation,7
2019,BWA,Sécheresse,1
2019,CAF,Inondation,1
2019,CAN,Inondation,1
2019,CAN,Orage,1
2019,CHE,Orage,1
2019,CHL,Incendies,1
2019,CHL,Inondation,1
2019,CHN,Incendies,1
2019,CHN,Inondation,6
2019,CHN,Orage,4
2019,CIV,Inondation,1
2019,COD,Inondation,1
2019,COG,Inondation,2
2019,COL,Inondation,5
2019,COM,Orage,2
2019,CUB,Orage,1
2019,DEU,Orage,1
2019,DEU,Température extrême,2
2019,DJI,Inondation,1
2019,DZA,Température extrême,1
2019,ECU,Inondation,1
2019,ESP,Inondation,4
2019,ESP,Orage,3
2019,ESP,Température extrême,1
2019,ETH,Inondation,1
2019,FJI,Orage,1
2019,FRA,Inondation,2
2019,FRA,Orage,5
2019,FRA,Température extrême,2
2019,FSM,Orage,1
2019,GBR,Inondation,1
2019,GBR,Température extrême,2
2019,GEO,Inondation,1
2019,GHA,Inondation,2
2019,GMB,Orage,1
2019,GRC,Orage,1
2019,GTM,Orage,2
2019,HRV,Inondation,1
2019,HTI,Inondation,2
2019,HUN,Orage,1
2019,IDN,Incendies,1
2019,IDN,Inondation,11
2019,IND,Inondation,5
2019,IND,Orage,5
2019,IND,Température extrême,2
2019,IRN,Inondation,3
2019,IRQ,Inondation,1
2019,ITA,Inondation,1
2019,ITA,Orage,3
2019,ITA,Température extrême,1
2019,JPN,Inondation,3
2019,JPN,Orage,4
2019,JPN,Température extrême,2
2019,KEN,Inondation,1
2019,KEN,Sécheresse,1
2019,KHM,Inondation,1
2019,KOR,Incendies,1
2019,KOR,Orage,3
2019,LAO,Inondation,1
2019,LAO,Sécheresse,1
2019,LBN,Orage,1
2019,LBY,Inondation,1
2019,LKA,Inondation,5
2019,LKA,Sécheresse,1
2019,LSO,Sécheresse,1
2019,LUX,Orage,1
2019,MAR,Inondation,2
2019,MDA,Température extrême,1
2019,MDG,Inondation,1
2019,MDG,Orage,2
2019,MDV,Inondation,1
2019,MEX,Inondation,3
2019,MEX,Orage,3
2019,MLI,Inondation,2
2019,MMR,Inondation,2
2019,MNG,Inondation,1
2019,MNG,Orage,1
2019,MNG,Température extrême,1
2019,MOZ,Inondation,3
2019,MOZ,Orage,2
2019,MRT,Inondation,1
2019,MWI,Inondation,2
2019,MYS,Inondation,4
2019,NER,Inondation,2
2019,NGA,Inondation,2
2019,NLD,Température extrême,1
2019,NPL,Inondation,1
2019,NPL,Orage,1
2019,OMN,Inondation,1
2019,PAK,Inondation,8
2019,PAK,Orage,1
2019,PAK,Sécheresse,1
2019,PER,Incendies,1
2019,PER,Inondation,3
2019,PHL,Inondation,1
2019,PHL,Orage,7
2019,PHL,Sécheresse,1
2019,PNG,Inondation,1
2019,POL,Orage,1
2019,PRK,Orage,1
2019,PRK,Sécheresse,1
2019,PRT,Orage,1
2019,PRY,Incendies,1
2019,PRY,Inondation,3
2019,ROU,Inondation,1
2019,RUS,Incendies,1
2019,RUS,Inondation,4
2019,RWA,Inondation,2
2019,SAU,Inondation,3
2019,SDN,Inondation,2
2019,SEN,Inondation,1
2019,SLE,Inondation,2
2019,SOM,Inondation,1
2019,SOM,Orage,1
2019,SOM,Sécheresse,1
2019,SRB,Inondation,1
2019,SSD,Incendies,1
2019,SSD,Inondation,2
2019,SVK,Orage,1
2019,SWZ,Sécheresse,1
2019,SYR,Inondation,1
2019,TCD,Inondation,1
2019,THA,Inondation,1
2019,THA,Orage,1
2019,THA,Sécheresse,1
2019,TJK,Inondation,1
2019,TUR,Inondation,3
2019,TWN,Orage,1
2019,TZA,Inondation,4
2019,TZA,Orage,1
2019,UGA,Inondation,5
2019,URY,Inondation,3
2019,USA,Incendies,2
2019,USA,Inondation,4
2019,USA,Orage,14
2019,VEN,Inondation,1
2019,VNM,Inondation,5
2019,VNM,Orage,2
2019,VNM,Sécheresse,1
2019,YEM,Inondation,3
2019,ZAF,Inondation,4
2019,ZAF,Orage,1
2019,ZAF,Sécheresse,1
2019,ZMB,Inondation,1
2019,ZMB,Sécheresse,1
2019,ZWE,Inondation,1
2019,ZWE,Orage,1
